spell damage,hit chance,crit chance,number of mages,simulations,dps per mage
850,89,10,3,3000,768.99
850,89,10,4,3000,769.41
850,89,10,5,3000,766.23
850,89,10,6,3000,766.60
850,89,10,7,3000,763.52
850,89,10,8,3000,761.40
850,89,10,9,3000,758.79
850,89,15,1,3000,746.02
850,89,15,2,3000,797.41
850,89,15,3,3000,812.15
850,89,15,4,3000,815.04
850,89,15,5,3000,814.19
850,89,15,6,3000,816.26
850,89,15,7,3000,813.30
850,89,15,8,3000,810.72
850,89,15,9,3000,806.69
850,89,20,1,3000,784.89
850,89,20,2,3000,842.52
850,89,20,3,3000,862.19
850,89,20,4,3000,865.21
850,89,20,5,3000,866.32
850,89,20,6,3000,865.59
850,89,20,7,3000,860.23
850,89,20,8,3000,854.82
850,89,20,9,3000,847.17
850,89,25,1,3000,825.97
850,89,25,2,3000,891.51
850,89,25,3,3000,913.82
850,89,25,4,3000,920.06
850,89,25,5,3000,917.29
850,89,25,6,3000,913.08
850,89,25,7,3000,902.86
850,89,25,8,3000,890.37
850,89,25,9,3000,877.74
850,89,30,1,3000,869.45
850,89,30,2,3000,946.35
850,89,30,3,3000,972.37
850,89,30,4,3000,973.53
850,89,30,5,3000,967.46
850,89,30,6,3000,955.07
850,89,30,7,3000,937.38
850,89,30,8,3000,918.14
850,89,30,9,3000,900.25
850,89,35,1,3000,918.67
850,89,35,2,3000,1004.74
850,89,35,3,3000,1031.78
850,89,35,4,3000,1023.78
850,89,35,5,3000,1009.26
850,89,35,6,3000,988.05
850,89,35,7,3000,962.23
850,89,35,8,3000,937.09
850,89,35,9,3000,918.96
850,89,40,1,3000,970.93
850,89,40,2,3000,1071.35
850,89,40,3,3000,1090.17
850,89,40,4,3000,1071.29
850,89,40,5,3000,1044.99
850,89,40,6,3000,1011.39
850,89,40,7,3000,983.85
850,89,40,8,3000,959.52
850,89,40,9,3000,937.20
850,89,45,1,3000,1028.34
850,89,45,2,3000,1135.60
850,89,45,3,3000,1146.85
850,89,45,4,3000,1111.63
850,89,45,5,3000,1074.72
850,89,45,6,3000,1036.12
850,89,45,7,3000,1005.09
850,89,45,8,3000,975.89
850,89,45,9,3000,953.50
850,89,50,1,3000,1092.14
850,89,50,2,3000,1204.64
850,89,50,3,3000,1200.52
850,89,50,4,3000,1148.22
850,89,50,5,3000,1098.12
850,89,50,6,3000,1056.85
850,89,50,7,3000,1023.06
850,89,50,8,3000,994.67
850,89,50,9,3000,971.36
850,89,55,1,3000,1158.90
850,89,55,2,3000,1274.26
850,89,55,3,3000,1247.70
850,89,55,4,3000,1178.85
850,89,55,5,3000,1121.12
850,89,55,6,3000,1078.15
850,89,55,7,3000,1041.78
850,89,55,8,3000,1011.80
850,89,55,9,3000,987.67
850,89,60,1,3000,1233.70
850,89,60,2,3000,1340.57
850,89,60,3,3000,1291.46
850,89,60,4,3000,1207.73
850,89,60,5,3000,1143.39
850,89,60,6,3000,1098.69
850,89,60,7,3000,1059.81
850,89,60,8,3000,1028.36
850,89,60,9,3000,1003.49
850,89,65,1,3000,1312.61
850,89,65,2,3000,1407.29
850,89,65,3,3000,1329.08
850,89,65,4,3000,1235.32
850,89,65,5,3000,1164.84
850,89,65,6,3000,1116.69
850,89,65,7,3000,1076.97
850,89,65,8,3000,1044.29
850,89,65,9,3000,1018.33
850,89,70,1,3000,1406.47
850,89,70,2,3000,1474.46
850,89,70,3,3000,1361.47
850,89,70,4,3000,1259.45
850,89,70,5,3000,1185.25
850,89,70,6,3000,1134.88
850,89,70,7,3000,1091.41
850,89,70,8,3000,1058.70
850,89,70,9,3000,1032.67
850,91,10,1,3000,729.32
850,91,10,2,3000,772.14
850,91,10,3,3000,784.45
850,91,10,4,3000,784.50
850,91,10,5,3000,782.68
850,91,10,6,3000,781.43
850,91,10,7,3000,780.40
850,91,10,8,3000,778.39
850,91,10,9,3000,776.54
850,91,15,1,3000,764.26
850,91,15,2,3000,812.77
850,91,15,3,3000,830.12
850,91,15,4,3000,831.51
850,91,15,5,3000,832.42
850,91,15,6,3000,832.08
850,91,15,7,3000,831.20
850,91,15,8,3000,828.03
850,91,15,9,3000,824.94
850,91,20,1,3000,802.82
850,91,20,2,3000,861.74
850,91,20,3,3000,882.10
850,91,20,4,3000,885.53
850,91,20,5,3000,887.94
850,91,20,6,3000,886.05
850,91,20,7,3000,879.87
850,91,20,8,3000,871.34
850,91,20,9,3000,864.57
850,91,25,1,3000,846.63
850,91,25,2,3000,912.43
850,91,25,3,3000,936.97
850,91,25,4,3000,941.38
850,91,25,5,3000,939.74
850,91,25,6,3000,933.40
850,91,25,7,3000,922.32
850,91,25,8,3000,909.73
850,91,25,9,3000,893.10
850,91,30,1,3000,891.36
850,91,30,2,3000,969.31
850,91,30,3,3000,994.51
850,91,30,4,3000,995.19
850,91,30,5,3000,989.49
850,91,30,6,3000,975.28
850,91,30,7,3000,955.70
850,91,30,8,3000,934.75
850,91,30,9,3000,915.94
850,91,35,1,3000,943.01
850,91,35,2,3000,1031.71
850,91,35,3,3000,1053.34
850,91,35,4,3000,1048.62
850,91,35,5,3000,1031.94
850,91,35,6,3000,1007.57
850,91,35,7,3000,980.05
850,91,35,8,3000,956.36
850,91,35,9,3000,936.52
850,91,40,1,3000,996.90
850,91,40,2,3000,1098.38
850,91,40,3,3000,1115.49
850,91,40,4,3000,1096.80
850,91,40,5,3000,1067.19
850,91,40,6,3000,1031.89
850,91,40,7,3000,1002.33
850,91,40,8,3000,976.77
850,91,40,9,3000,954.95
850,91,45,1,3000,1057.74
850,91,45,2,3000,1164.21
850,91,45,3,3000,1172.89
850,91,45,4,3000,1136.67
850,91,45,5,3000,1094.30
850,91,45,6,3000,1055.90
850,91,45,7,3000,1023.61
850,91,45,8,3000,995.55
850,91,45,9,3000,972.57
850,91,50,1,3000,1121.47
850,91,50,2,3000,1234.87
850,91,50,3,3000,1228.18
850,91,50,4,3000,1171.36
850,91,50,5,3000,1118.07
850,91,50,6,3000,1077.21
850,91,50,7,3000,1042.08
850,91,50,8,3000,1013.39
850,91,50,9,3000,988.88
850,91,55,1,3000,1191.95
850,91,55,2,3000,1304.45
850,91,55,3,3000,1274.77
850,91,55,4,3000,1200.54
850,91,55,5,3000,1143.43
850,91,55,6,3000,1097.88
850,91,55,7,3000,1060.70
850,91,55,8,3000,1030.90
850,91,55,9,3000,1005.20
850,91,60,1,3000,1272.51
850,91,60,2,3000,1378.04
850,91,60,3,3000,1318.48
850,91,60,4,3000,1230.91
850,91,60,5,3000,1164.90
850,91,60,6,3000,1118.04
850,91,60,7,3000,1078.86
850,91,60,8,3000,1047.50
850,91,60,9,3000,1021.03
850,91,65,1,3000,1358.20
850,91,65,2,3000,1443.30
850,91,65,3,3000,1355.63
850,91,65,4,3000,1257.01
850,91,65,5,3000,1187.56
850,91,65,6,3000,1137.50
850,91,65,7,3000,1096.63
850,91,65,8,3000,1062.49
850,91,65,9,3000,1036.66
850,91,70,1,3000,1456.32
850,91,70,2,3000,1508.95
850,91,70,3,3000,1387.86
850,91,70,4,3000,1280.89
850,91,70,5,3000,1208.41
850,91,70,6,3000,1155.08
850,91,70,7,3000,1112.10
850,91,70,8,3000,1078.84
850,91,70,9,3000,1051.00
850,93,10,1,3000,744.98
850,93,10,2,3000,789.07
850,93,10,3,3000,800.10
850,93,10,4,3000,799.48
850,93,10,5,3000,799.55
850,93,10,6,3000,797.41
850,93,10,7,3000,796.19
850,93,10,8,3000,792.83
850,93,10,9,3000,791.63
850,93,15,1,3000,783.12
850,93,15,2,3000,832.30
850,93,15,3,3000,846.43
850,93,15,4,3000,851.01
850,93,15,5,3000,850.54
850,93,15,6,3000,850.39
850,93,15,7,3000,848.49
850,93,15,8,3000,844.04
850,93,15,9,3000,841.89
850,93,20,1,3000,823.21
850,93,20,2,3000,879.63
850,93,20,3,3000,899.37
850,93,20,4,3000,904.33
850,93,20,5,3000,906.23
850,93,20,6,3000,903.49
850,93,20,7,3000,897.76
850,93,20,8,3000,891.05
850,93,20,9,3000,882.48
850,93,25,1,3000,867.12
850,93,25,2,3000,934.08
850,93,25,3,3000,956.51
850,93,25,4,3000,959.41
850,93,25,5,3000,961.21
850,93,25,6,3000,951.82
850,93,25,7,3000,941.14
850,93,25,8,3000,925.56
850,93,25,9,3000,912.49
850,93,30,1,3000,914.54
850,93,30,2,3000,992.30
850,93,30,3,3000,1019.34
850,93,30,4,3000,1016.97
850,93,30,5,3000,1010.25
850,93,30,6,3000,994.10
850,93,30,7,3000,972.72
850,93,30,8,3000,952.39
850,93,30,9,3000,933.66
850,93,35,1,3000,965.95
850,93,35,2,3000,1056.23
850,93,35,3,3000,1080.53
850,93,35,4,3000,1069.98
850,93,35,5,3000,1052.27
850,93,35,6,3000,1027.83
850,93,35,7,3000,998.46
850,93,35,8,3000,974.53
850,93,35,9,3000,954.94
850,93,40,1,3000,1022.55
850,93,40,2,3000,1123.35
850,93,40,3,3000,1141.89
850,93,40,4,3000,1116.99
850,93,40,5,3000,1088.62
850,93,40,6,3000,1051.20
850,93,40,7,3000,1021.66
850,93,40,8,3000,994.95
850,93,40,9,3000,972.39
850,93,45,1,3000,1084.91
850,93,45,2,3000,1192.73
850,93,45,3,3000,1198.83
850,93,45,4,3000,1159.35
850,93,45,5,3000,1115.56
850,93,45,6,3000,1075.68
850,93,45,7,3000,1042.22
850,93,45,8,3000,1012.95
850,93,45,9,3000,990.11
850,93,50,1,3000,1153.25
850,93,50,2,3000,1267.47
850,93,50,3,3000,1250.89
850,93,50,4,3000,1192.64
850,93,50,5,3000,1140.12
850,93,50,6,3000,1098.16
850,93,50,7,3000,1060.30
850,93,50,8,3000,1031.51
850,93,50,9,3000,1008.18
850,93,55,1,3000,1227.78
850,93,55,2,3000,1340.49
850,93,55,3,3000,1303.12
850,93,55,4,3000,1225.41
850,93,55,5,3000,1164.90
850,93,55,6,3000,1118.96
850,93,55,7,3000,1079.79
850,93,55,8,3000,1049.52
850,93,55,9,3000,1024.18
850,93,60,1,3000,1312.60
850,93,60,2,3000,1409.58
850,93,60,3,3000,1340.34
850,93,60,4,3000,1253.43
850,93,60,5,3000,1187.49
850,93,60,6,3000,1138.19
850,93,60,7,3000,1097.88
850,93,60,8,3000,1066.15
850,93,60,9,3000,1039.74
850,93,65,1,3000,1404.68
850,93,65,2,3000,1478.02
850,93,65,3,3000,1380.18
850,93,65,4,3000,1280.16
850,93,65,5,3000,1208.89
850,93,65,6,3000,1157.49
850,93,65,7,3000,1115.22
850,93,65,8,3000,1082.70
850,93,65,9,3000,1055.24
850,93,70,1,3000,1504.59
850,93,70,2,3000,1543.16
850,93,70,3,3000,1414.44
850,93,70,4,3000,1303.07
850,93,70,5,3000,1229.69
850,93,70,6,3000,1174.53
850,93,70,7,3000,1132.04
850,93,70,8,3000,1098.25
850,93,70,9,3000,1071.00
850,95,10,1,3000,761.88
850,95,10,2,3000,805.78
850,95,10,3,3000,817.16
850,95,10,4,3000,816.50
850,95,10,5,3000,816.27
850,95,10,6,3000,815.52
850,95,10,7,3000,812.34
850,95,10,8,3000,809.96
850,95,10,9,3000,807.56
850,95,15,1,3000,800.88
850,95,15,2,3000,851.29
850,95,15,3,3000,864.36
850,95,15,4,3000,866.69
850,95,15,5,3000,868.86
850,95,15,6,3000,867.71
850,95,15,7,3000,866.04
850,95,15,8,3000,862.34
850,95,15,9,3000,859.62
850,95,20,1,3000,841.46
850,95,20,2,3000,899.31
850,95,20,3,3000,919.38
850,95,20,4,3000,924.22
850,95,20,5,3000,924.91
850,95,20,6,3000,923.32
850,95,20,7,3000,916.51
850,95,20,8,3000,907.58
850,95,20,9,3000,900.87
850,95,25,1,3000,887.70
850,95,25,2,3000,955.25
850,95,25,3,3000,977.79
850,95,25,4,3000,983.35
850,95,25,5,3000,981.36
850,95,25,6,3000,971.74
850,95,25,7,3000,959.10
850,95,25,8,3000,945.23
850,95,25,9,3000,930.38
850,95,30,1,3000,936.54
850,95,30,2,3000,1015.92
850,95,30,3,3000,1040.65
850,95,30,4,3000,1038.44
850,95,30,5,3000,1031.30
850,95,30,6,3000,1014.33
850,95,30,7,3000,991.72
850,95,30,8,3000,970.53
850,95,30,9,3000,950.62
850,95,35,1,3000,991.51
850,95,35,2,3000,1082.54
850,95,35,3,3000,1104.02
850,95,35,4,3000,1094.16
850,95,35,5,3000,1073.77
850,95,35,6,3000,1045.63
850,95,35,7,3000,1015.22
850,95,35,8,3000,992.12
850,95,35,9,3000,971.86
850,95,40,1,3000,1051.76
850,95,40,2,3000,1150.13
850,95,40,3,3000,1166.21
850,95,40,4,3000,1140.19
850,95,40,5,3000,1107.83
850,95,40,6,3000,1072.02
850,95,40,7,3000,1039.43
850,95,40,8,3000,1013.03
850,95,40,9,3000,990.44
850,95,45,1,3000,1114.78
850,95,45,2,3000,1223.41
850,95,45,3,3000,1225.05
850,95,45,4,3000,1182.10
850,95,45,5,3000,1137.52
850,95,45,6,3000,1095.15
850,95,45,7,3000,1060.60
850,95,45,8,3000,1031.32
850,95,45,9,3000,1008.42
850,95,50,1,3000,1185.63
850,95,50,2,3000,1298.91
850,95,50,3,3000,1280.51
850,95,50,4,3000,1213.98
850,95,50,5,3000,1161.91
850,95,50,6,3000,1117.40
850,95,50,7,3000,1080.95
850,95,50,8,3000,1049.81
850,95,50,9,3000,1025.01
850,95,55,1,3000,1264.08
850,95,55,2,3000,1373.50
850,95,55,3,3000,1326.18
850,95,55,4,3000,1245.05
850,95,55,5,3000,1186.26
850,95,55,6,3000,1138.78
850,95,55,7,3000,1099.40
850,95,55,8,3000,1067.88
850,95,55,9,3000,1042.47
850,95,60,1,3000,1353.80
850,95,60,2,3000,1447.68
850,95,60,3,3000,1371.42
850,95,60,4,3000,1275.09
850,95,60,5,3000,1210.53
850,95,60,6,3000,1158.75
850,95,60,7,3000,1118.03
850,95,60,8,3000,1084.27
850,95,60,9,3000,1058.59
850,95,65,1,3000,1451.55
850,95,65,2,3000,1514.66
850,95,65,3,3000,1404.74
850,95,65,4,3000,1301.44
850,95,65,5,3000,1231.10
850,95,65,6,3000,1177.26
850,95,65,7,3000,1134.83
850,95,65,8,3000,1100.83
850,95,65,9,3000,1075.07
850,95,70,1,3000,1555.14
850,95,70,2,3000,1580.18
850,95,70,3,3000,1438.59
850,95,70,4,3000,1325.67
850,95,70,5,3000,1251.46
850,95,70,6,3000,1195.82
850,95,70,7,3000,1151.10
850,95,70,8,3000,1116.53
850,95,70,9,3000,1090.36
850,97,10,1,3000,778.94
850,97,10,2,3000,822.29
850,97,10,3,3000,833.05
850,97,10,4,3000,833.72
850,97,10,5,3000,832.03
850,97,10,6,3000,829.64
850,97,10,7,3000,827.99
850,97,10,8,3000,826.11
850,97,10,9,3000,824.66
850,97,15,1,3000,818.33
850,97,15,2,3000,867.99
850,97,15,3,3000,882.79
850,97,15,4,3000,884.81
850,97,15,5,3000,887.48
850,97,15,6,3000,886.24
850,97,15,7,3000,883.22
850,97,15,8,3000,879.61
850,97,15,9,3000,875.63
850,97,20,1,3000,862.74
850,97,20,2,3000,920.09
850,97,20,3,3000,938.66
850,97,20,4,3000,941.65
850,97,20,5,3000,944.66
850,97,20,6,3000,941.40
850,97,20,7,3000,934.65
850,97,20,8,3000,926.95
850,97,20,9,3000,917.54
850,97,25,1,3000,907.36
850,97,25,2,3000,978.73
850,97,25,3,3000,1000.80
850,97,25,4,3000,1002.07
850,97,25,5,3000,1001.79
850,97,25,6,3000,991.44
850,97,25,7,3000,977.81
850,97,25,8,3000,961.03
850,97,25,9,3000,947.45
850,97,30,1,3000,957.35
850,97,30,2,3000,1038.28
850,97,30,3,3000,1064.78
850,97,30,4,3000,1061.62
850,97,30,5,3000,1052.57
850,97,30,6,3000,1032.44
850,97,30,7,3000,1010.54
850,97,30,8,3000,986.64
850,97,30,9,3000,967.61
850,97,35,1,3000,1015.30
850,97,35,2,3000,1106.62
850,97,35,3,3000,1127.42
850,97,35,4,3000,1116.16
850,97,35,5,3000,1094.75
850,97,35,6,3000,1065.49
850,97,35,7,3000,1034.36
850,97,35,8,3000,1010.34
850,97,35,9,3000,988.98
850,97,40,1,3000,1076.66
850,97,40,2,3000,1179.67
850,97,40,3,3000,1190.20
850,97,40,4,3000,1163.65
850,97,40,5,3000,1130.90
850,97,40,6,3000,1090.28
850,97,40,7,3000,1058.22
850,97,40,8,3000,1031.35
850,97,40,9,3000,1008.29
850,97,45,1,3000,1144.94
850,97,45,2,3000,1252.70
850,97,45,3,3000,1251.46
850,97,45,4,3000,1200.93
850,97,45,5,3000,1156.73
850,97,45,6,3000,1114.85
850,97,45,7,3000,1078.25
850,97,45,8,3000,1050.09
850,97,45,9,3000,1026.13
850,97,50,1,3000,1218.70
850,97,50,2,3000,1327.80
850,97,50,3,3000,1303.72
850,97,50,4,3000,1238.44
850,97,50,5,3000,1183.91
850,97,50,6,3000,1136.15
850,97,50,7,3000,1098.30
850,97,50,8,3000,1068.51
850,97,50,9,3000,1043.16
850,97,55,1,3000,1300.70
850,97,55,2,3000,1406.16
850,97,55,3,3000,1354.71
850,97,55,4,3000,1269.71
850,97,55,5,3000,1208.34
850,97,55,6,3000,1158.73
850,97,55,7,3000,1117.53
850,97,55,8,3000,1085.53
850,97,55,9,3000,1060.87
850,97,60,1,3000,1394.86
850,97,60,2,3000,1479.35
850,97,60,3,3000,1393.52
850,97,60,4,3000,1296.36
850,97,60,5,3000,1231.25
850,97,60,6,3000,1178.52
850,97,60,7,3000,1135.84
850,97,60,8,3000,1103.33
850,97,60,9,3000,1076.76
850,97,65,1,3000,1495.67
850,97,65,2,3000,1550.53
850,97,65,3,3000,1428.51
850,97,65,4,3000,1323.11
850,97,65,5,3000,1253.34
850,97,65,6,3000,1197.16
850,97,65,7,3000,1153.80
850,97,65,8,3000,1120.90
850,97,65,9,3000,1092.44
850,97,70,1,3000,1602.38
850,97,70,2,3000,1613.33
850,97,70,3,3000,1464.29
850,97,70,4,3000,1347.94
850,97,70,5,3000,1273.30
850,97,70,6,3000,1215.12
850,97,70,7,3000,1170.03
850,97,70,8,3000,1136.91
850,97,70,9,3000,1109.15
850,99,10,1,3000,795.79
850,99,10,2,3000,839.15
850,99,10,3,3000,849.38
850,99,10,4,3000,847.78
850,99,10,5,3000,848.05
850,99,10,6,3000,845.26
850,99,10,7,3000,844.65
850,99,10,8,3000,841.65
850,99,10,9,3000,840.22
850,99,15,1,3000,836.41
850,99,15,2,3000,887.00
850,99,15,3,3000,899.51
850,99,15,4,3000,902.43
850,99,15,5,3000,904.96
850,99,15,6,3000,903.41
850,99,15,7,3000,899.98
850,99,15,8,3000,898.04
850,99,15,9,3000,892.90
850,99,20,1,3000,880.48
850,99,20,2,3000,939.75
850,99,20,3,3000,958.76
850,99,20,4,3000,961.73
850,99,20,5,3000,964.64
850,99,20,6,3000,960.88
850,99,20,7,3000,953.50
850,99,20,8,3000,943.56
850,99,20,9,3000,935.24
850,99,25,1,3000,927.83
850,99,25,2,3000,998.42
850,99,25,3,3000,1020.39
850,99,25,4,3000,1021.80
850,99,25,5,3000,1022.64
850,99,25,6,3000,1010.87
850,99,25,7,3000,996.07
850,99,25,8,3000,981.02
850,99,25,9,3000,963.46
850,99,30,1,3000,982.31
850,99,30,2,3000,1063.21
850,99,30,3,3000,1086.39
850,99,30,4,3000,1080.91
850,99,30,5,3000,1076.14
850,99,30,6,3000,1052.13
850,99,30,7,3000,1028.92
850,99,30,8,3000,1004.79
850,99,30,9,3000,986.06
850,99,35,1,3000,1039.93
850,99,35,2,3000,1133.81
850,99,35,3,3000,1153.17
850,99,35,4,3000,1138.67
850,99,35,5,3000,1115.67
850,99,35,6,3000,1085.66
850,99,35,7,3000,1052.51
850,99,35,8,3000,1028.28
850,99,35,9,3000,1006.93
850,99,40,1,3000,1104.43
850,99,40,2,3000,1205.73
850,99,40,3,3000,1218.36
850,99,40,4,3000,1185.53
850,99,40,5,3000,1152.07
850,99,40,6,3000,1109.18
850,99,40,7,3000,1076.15
850,99,40,8,3000,1048.73
850,99,40,9,3000,1025.89
850,99,45,1,3000,1173.69
850,99,45,2,3000,1283.42
850,99,45,3,3000,1276.32
850,99,45,4,3000,1226.44
850,99,45,5,3000,1178.34
850,99,45,6,3000,1134.03
850,99,45,7,3000,1096.55
850,99,45,8,3000,1067.29
850,99,45,9,3000,1043.67
850,99,50,1,3000,1252.58
850,99,50,2,3000,1360.77
850,99,50,3,3000,1331.73
850,99,50,4,3000,1257.60
850,99,50,5,3000,1205.50
850,99,50,6,3000,1156.32
850,99,50,7,3000,1117.54
850,99,50,8,3000,1086.58
850,99,50,9,3000,1061.47
850,99,55,1,3000,1341.41
850,99,55,2,3000,1437.22
850,99,55,3,3000,1378.44
850,99,55,4,3000,1289.82
850,99,55,5,3000,1230.14
850,99,55,6,3000,1178.20
850,99,55,7,3000,1136.79
850,99,55,8,3000,1104.07
850,99,55,9,3000,1078.72
850,99,60,1,3000,1433.22
850,99,60,2,3000,1512.75
850,99,60,3,3000,1419.02
850,99,60,4,3000,1318.52
850,99,60,5,3000,1252.82
850,99,60,6,3000,1197.78
850,99,60,7,3000,1155.45
850,99,60,8,3000,1121.92
850,99,60,9,3000,1095.21
850,99,65,1,3000,1541.24
850,99,65,2,3000,1583.44
850,99,65,3,3000,1454.18
850,99,65,4,3000,1345.53
850,99,65,5,3000,1274.92
850,99,65,6,3000,1217.53
850,99,65,7,3000,1172.98
850,99,65,8,3000,1138.98
850,99,65,9,3000,1111.92
850,99,70,1,3000,1660.64
850,99,70,2,3000,1648.64
850,99,70,3,3000,1489.59
850,99,70,4,3000,1368.46
850,99,70,5,3000,1295.36
850,99,70,6,3000,1235.01
850,99,70,7,3000,1191.00
850,99,70,8,3000,1156.16
850,99,70,9,3000,1128.92
900,89,10,1,3000,734.36
900,89,10,2,3000,779.15
900,89,10,3,3000,793.21
900,89,10,4,3000,794.60
900,89,10,5,3000,791.60
900,89,10,6,3000,790.88
900,89,10,7,3000,788.77
900,89,10,8,3000,786.78
900,89,10,9,3000,784.54
900,89,15,1,3000,771.34
900,89,15,2,3000,823.09
900,89,15,3,3000,839.24
900,89,15,4,3000,841.52
900,89,15,5,3000,841.33
900,89,15,6,3000,841.01
900,89,15,7,3000,841.32
900,89,15,8,3000,836.87
900,89,15,9,3000,832.05
900,89,20,1,3000,810.47
900,89,20,2,3000,868.77
900,89,20,3,3000,890.43
900,89,20,4,3000,894.67
900,89,20,5,3000,895.26
900,89,20,6,3000,893.39
900,89,20,7,3000,890.07
900,89,20,8,3000,882.07
900,89,20,9,3000,874.33
900,89,25,1,3000,853.41
900,89,25,2,3000,919.46
900,89,25,3,3000,944.00
900,89,25,4,3000,951.54
900,89,25,5,3000,948.35
900,89,25,6,3000,942.20
900,89,25,7,3000,931.12
900,89,25,8,3000,918.69
900,89,25,9,3000,906.12
900,89,30,1,3000,896.47
900,89,30,2,3000,977.26
900,89,30,3,3000,1005.01
900,89,30,4,3000,1006.96
900,89,30,5,3000,999.58
900,89,30,6,3000,985.11
900,89,30,7,3000,966.37
900,89,30,8,3000,947.30
900,89,30,9,3000,927.72
900,89,35,1,3000,947.73
900,89,35,2,3000,1039.09
900,89,35,3,3000,1065.08
900,89,35,4,3000,1058.78
900,89,35,5,3000,1041.55
900,89,35,6,3000,1020.91
900,89,35,7,3000,993.60
900,89,35,8,3000,970.35
900,89,35,9,3000,948.73
900,89,40,1,3000,1002.08
900,89,40,2,3000,1103.30
900,89,40,3,3000,1126.59
900,89,40,4,3000,1105.90
900,89,40,5,3000,1076.74
900,89,40,6,3000,1045.42
900,89,40,7,3000,1014.94
900,89,40,8,3000,989.83
900,89,40,9,3000,968.43
900,89,45,1,3000,1062.99
900,89,45,2,3000,1171.54
900,89,45,3,3000,1184.64
900,89,45,4,3000,1150.19
900,89,45,5,3000,1109.70
900,89,45,6,3000,1069.15
900,89,45,7,3000,1035.94
900,89,45,8,3000,1007.99
900,89,45,9,3000,985.27
900,89,50,1,3000,1126.44
900,89,50,2,3000,1245.47
900,89,50,3,3000,1238.72
900,89,50,4,3000,1186.97
900,89,50,5,3000,1132.68
900,89,50,6,3000,1092.28
900,89,50,7,3000,1056.18
900,89,50,8,3000,1027.34
900,89,50,9,3000,1002.15
900,89,55,1,3000,1197.46
900,89,55,2,3000,1312.82
900,89,55,3,3000,1288.94
900,89,55,4,3000,1216.81
900,89,55,5,3000,1157.08
900,89,55,6,3000,1113.12
900,89,55,7,3000,1076.18
900,89,55,8,3000,1044.22
900,89,55,9,3000,1019.48
900,89,60,1,3000,1276.70
900,89,60,2,3000,1386.20
900,89,60,3,3000,1334.24
900,89,60,4,3000,1247.38
900,89,60,5,3000,1181.93
900,89,60,6,3000,1132.98
900,89,60,7,3000,1094.42
900,89,60,8,3000,1061.09
900,89,60,9,3000,1034.23
900,89,65,1,3000,1358.26
900,89,65,2,3000,1453.96
900,89,65,3,3000,1370.59
900,89,65,4,3000,1273.85
900,89,65,5,3000,1202.44
900,89,65,6,3000,1151.99
900,89,65,7,3000,1111.13
900,89,65,8,3000,1077.51
900,89,65,9,3000,1050.45
900,89,70,1,3000,1451.79
900,89,70,2,3000,1522.96
900,89,70,3,3000,1405.63
900,89,70,4,3000,1300.88
900,89,70,5,3000,1222.77
900,89,70,6,3000,1170.07
900,89,70,7,3000,1127.59
900,89,70,8,3000,1094.33
900,89,70,9,3000,1065.39
900,91,10,1,3000,751.85
900,91,10,2,3000,797.90
900,91,10,3,3000,809.76
900,91,10,4,3000,809.94
900,91,10,5,3000,808.91
900,91,10,6,3000,807.17
900,91,10,7,3000,804.71
900,91,10,8,3000,802.63
900,91,10,9,3000,800.47
900,91,15,1,3000,789.38
900,91,15,2,3000,841.96
900,91,15,3,3000,856.81
900,91,15,4,3000,860.18
900,91,15,5,3000,859.38
900,91,15,6,3000,859.96
900,91,15,7,3000,857.38
900,91,15,8,3000,855.28
900,91,15,9,3000,849.78
900,91,20,1,3000,831.20
900,91,20,2,3000,889.76
900,91,20,3,3000,909.54
900,91,20,4,3000,913.00
900,91,20,5,3000,914.93
900,91,20,6,3000,914.68
900,91,20,7,3000,909.03
900,91,20,8,3000,902.39
900,91,20,9,3000,891.92
900,91,25,1,3000,873.56
900,91,25,2,3000,941.71
900,91,25,3,3000,967.50
900,91,25,4,3000,973.12
900,91,25,5,3000,970.50
900,91,25,6,3000,963.19
900,91,25,7,3000,951.59
900,91,25,8,3000,938.04
900,91,25,9,3000,923.83
900,91,30,1,3000,919.19
900,91,30,2,3000,1002.54
900,91,30,3,3000,1025.58
900,91,30,4,3000,1027.05
900,91,30,5,3000,1020.21
900,91,30,6,3000,1006.09
900,91,30,7,3000,985.61
900,91,30,8,3000,965.78
900,91,30,9,3000,946.36
900,91,35,1,3000,971.94
